num_tasks,burst_mean,burst_std,arrival_mean,arrival_std,burst_min,burst_max,arrival_min,arrival_max,best_algo
11,11.727272727272727,4.158035136737917,3.6363636363636362,3.141300462394726,6,18,0,8,2
13,7.153846153846154,4.638404132825026,5.3076923076923075,3.1472726993044278,2,15,0,9,2
6,6.0,3.3166247903554,3.5,3.0413812651491097,1,10,0,9,2
3,9.333333333333334,5.436502143433364,4.333333333333333,1.247219128924647,5,17,3,6,1
12,8.0,4.453463071962462,4.916666666666667,2.722080495176846,2,16,0,8,0
11,9.636363636363637,5.973771874889695,3.727272727272727,2.987577586391815,2,17,0,9,1
4,11.25,6.299801584177076,2.25,2.277608394786075,4,18,0,6,1
7,10.714285714285714,6.1577891606435164,2.0,1.6035674514745464,2,18,0,4,1
11,9.0,5.0990195135927845,4.636363636363637,2.4962782214083603,2,17,0,8,1
8,12.125,6.75347132962005,3.75,2.1065374432940898,1,19,1,8,1
6,7.5,2.8722813232690143,2.6666666666666665,2.8087165910587863,3,10,0,7,0
9,12.777777777777779,4.0490815907307995,4.777777777777778,1.8121673811444545,7,18,2,7,0
10,9.8,4.28485705712571,3.7,2.968164415931166,1,16,0,9,0
7,8.285714285714286,4.977500397195527,4.857142857142857,2.996596709057576,3,19,1,9,0
14,9.571428571428571,5.205962045225314,3.857142857142857,3.1134992453861954,1,19,0,9,1
9,10.0,6.879922480183431,4.444444444444445,3.02254900194121,1,18,0,9,1
4,4.75,2.680951323690902,4.75,2.7726341266023544,2,9,0,7,0
8,7.875,5.3253521010351985,5.125,2.7128168017763383,2,19,0,9,1
12,11.583333333333334,4.367652560459553,2.8333333333333335,1.9075871903765995,1,18,0,7,0
9,10.11111111111111,5.1086950811433995,4.666666666666667,2.4037008503093262,4,18,1,9,1
8,12.625,3.5685256059050494,4.125,2.7585095613392387,6,19,1,8,0
14,10.428571428571429,4.850836241814184,2.2142857142857144,2.273404351834221,3,18,0,7,0
6,10.666666666666666,6.128258770283412,4.333333333333333,2.8674417556808756,4,19,0,8,1
9,12.222222222222221,4.916588197741686,3.888888888888889,3.0347778408328137,3,19,0,8,2
10,8.4,6.003332407921454,4.9,3.0805843601498726,1,17,0,9,1
14,7.928571428571429,4.317146638931879,2.5714285714285716,2.381904571504724,2,16,0,9,0
12,11.416666666666666,5.330077130982461,4.666666666666667,2.6874192494328497,2,19,0,9,1
7,11.0,4.7207747548166585,5.142857142857143,2.5872528966106905,4,17,0,9,0
7,9.142857142857142,6.9370345955308474,5.285714285714286,3.0572763655760995,1,18,1,9,1
13,9.076923076923077,5.298207802376173,3.8461538461538463,2.4446536280108773,1,19,0,8,1
3,8.0,4.08248290463863,2.3333333333333335,1.8856180831641267,3,13,1,5,0
6,10.166666666666666,4.4503433076062295,4.833333333333333,2.91070819942883,4,16,0,8,0
5,11.8,5.418486873657627,5.0,3.03315017762062,5,18,1,9,1
11,12.090909090909092,4.640817824763716,5.363636363636363,2.6379305688267105,3,18,1,9,0
11,10.545454545454545,7.463409364281379,4.363636363636363,2.8049542946439114,1,19,0,9,1
11,7.636363636363637,5.8352023766840775,5.363636363636363,2.869042516010818,1,19,0,9,1
7,13.142857142857142,4.120630029101703,3.5714285714285716,2.498979383505129,7,19,1,9,0
10,11.2,5.134199061197375,5.0,3.0983866769659336,3,19,0,9,1
5,7.2,5.528109984434102,6.2,0.7483314773547882,1,17,5,7,1
3,10.0,4.242640687119285,3.0,3.559026084010437,7,16,0,8,2
15,8.533333333333333,5.66705880996091,4.733333333333333,2.792052212182923,1,17,0,9,1
3,12.666666666666666,2.0548046676563256,5.333333333333333,0.4714045207910317,10,15,5,6,0
8,11.0,4.58257569495584,3.125,1.964529205687714,4,16,0,5,0
15,9.2,6.057502235520292,4.266666666666667,2.931817790306136,1,18,0,9,1
10,7.7,4.775981574503821,3.9,2.3853720883753127,1,15,0,8,0
4,9.5,5.5901699437494745,4.25,3.491060010942235,2,17,0,9,1
12,10.416666666666666,5.544642058379924,2.4166666666666665,2.8124228384477012,1,19,0,7,1
13,8.153846153846153,5.201274309039067,3.230769230769231,2.693406369232553,1,19,0,9,1
15,11.2,5.491812087098393,2.7333333333333334,2.5420901286583493,3,19,0,7,1
3,9.333333333333334,4.988876515698588,5.0,0.816496580927726,4,16,4,6,0
11,11.272727272727273,5.1538319211121335,3.4545454545454546,3.4473609501560984,2,19,0,9,1
8,6.375,4.794202227691277,5.0,2.9154759474226504,1,15,1,9,0
3,2.0,1.4142135623730951,7.0,2.8284271247461903,1,4,3,9,0
9,11.555555555555555,6.816827400079097,5.444444444444445,2.165954298846436,1,19,0,8,1
15,8.466666666666667,5.123366948490893,5.133333333333334,2.334285520001546,1,19,0,9,1
11,12.909090909090908,5.517814874724916,3.272727272727273,2.631657241114569,4,18,0,9,1
6,8.166666666666666,6.618576550554928,7.5,2.140872096444188,1,19,3,9,1
5,7.6,5.9194594347794975,5.6,1.9595917942265424,3,19,3,9,1
3,8.666666666666666,6.018490028422597,5.666666666666667,2.0548046676563256,3,17,3,8,1
13,10.923076923076923,5.581032968374479,5.384615384615385,2.271511240035908,1,19,2,9,1
9,8.666666666666666,3.7712361663282534,4.333333333333333,2.8674417556808756,5,16,0,9,0
4,8.75,4.9180788932265,4.75,1.6393596310755,4,17,2,6,0
10,10.2,5.758472019555188,3.5,3.170173496829472,2,19,0,9,1
11,12.909090909090908,3.80082635643034,2.909090909090909,1.7814470856604931,4,17,0,7,0
12,10.75,4.934994089830976,3.9166666666666665,3.0127045804208703,2,18,0,9,2
6,12.5,5.251983752196243,4.666666666666667,2.2110831935702664,6,19,3,9,1
6,10.666666666666666,5.312459150169743,4.833333333333333,2.544056253745625,1,17,1,8,1
6,11.666666666666666,4.988876515698588,4.833333333333333,2.967415635794143,6,19,0,9,0
5,13.0,3.794733192202055,4.8,1.6,6,16,3,7,0
8,13.125,4.621620386834038,3.125,2.8034576865007255,5,19,0,9,0
3,13.666666666666666,7.542472332656507,5.333333333333333,1.699673171197595,3,19,3,7,1
5,11.0,3.847076812334269,3.8,2.4819347291981715,6,17,1,8,0
6,5.666666666666667,4.9216076867444665,2.3333333333333335,2.494438257849294,1,14,0,7,0
6,9.333333333333334,5.70574758954123,3.8333333333333335,1.5723301886761007,1,18,1,6,1
13,9.384615384615385,6.331101028785309,4.846153846153846,2.655796384866472,1,19,1,9,1
4,7.75,4.380353866983808,4.5,2.958039891549808,2,12,1,9,0
8,9.125,6.333196270446701,6.375,3.1598061649411346,2,19,1,9,1
8,10.125,4.675401052316261,3.625,2.341874249399399,4,19,0,7,0
5,8.8,4.621688003316537,5.4,2.727636339397171,2,16,1,9,0
12,9.416666666666666,5.219488054929865,4.166666666666667,3.1578825535827364,2,17,0,9,1
6,10.0,2.0816659994661326,4.5,2.5,6,12,1,9,0
10,10.1,4.635730794599704,4.9,2.9137604568666933,4,16,1,9,0
11,12.272727272727273,4.350358586911054,2.8181818181818183,2.9792672014861705,5,18,0,9,0
3,11.0,2.449489742783178,3.0,1.632993161855452,8,14,1,5,0
14,10.5,5.678908345800274,5.714285714285714,2.9623487647611033,1,18,0,9,1
7,10.285714285714286,4.651091598885631,4.857142857142857,2.9485382057928993,2,18,1,9,0
8,12.75,4.520785330006281,4.375,2.496873044429772,5,19,0,8,0
15,10.4,5.630867310340981,4.666666666666667,2.72437556556034,1,18,0,8,1
14,9.571428571428571,5.341405455954262,5.214285714285714,2.9320536788248273,1,19,0,9,1
9,11.555555555555555,5.698169513314705,5.111111111111111,3.5101264442069584,2,19,0,9,1
11,8.636363636363637,6.034337009191305,4.090909090909091,3.1465578727048693,1,17,0,9,1
15,10.666666666666666,5.4609726443393045,5.466666666666667,2.8720878971384023,1,19,0,9,1
14,11.357142857142858,4.417613170304636,4.357142857142857,2.021567385440701,2,18,1,8,0
10,9.9,4.22965719651132,4.7,3.0016662039607267,4,16,0,9,2
8,11.0,4.47213595499958,4.875,2.2043990110685496,5,18,1,9,0
12,12.833333333333334,4.94694069321861,3.5,2.6299556396765835,1,18,0,9,0
15,11.6,4.046397574798272,5.066666666666666,2.6195843605851334,4,18,0,9,0
7,13.142857142857142,5.329930887479323,6.285714285714286,2.602981022612657,3,19,1,9,1
10,8.8,5.491812087098393,5.3,3.348133808556641,1,18,0,9,1
4,5.75,5.448623679425842,4.25,3.418698582794336,1,15,1,9,1
10,8.3,5.348831648126533,2.2,2.4,2,17,0,7,1
6,15.166666666666666,3.624760528488591,5.166666666666667,1.950783318453271,8,19,2,7,0
7,10.0,4.3094580368566735,3.0,2.390457218668787,1,15,0,8,0
5,12.4,4.715930449020639,4.0,2.898275349237888,7,19,1,8,0
7,9.142857142857142,5.767608353767529,3.857142857142857,2.231499907401901,2,18,1,8,1
15,8.0,4.531372124791048,3.933333333333333,2.719477073916152,1,17,0,8,0
13,11.76923076923077,5.465329128717419,5.384615384615385,2.5880928986554954,2,19,0,8,1
5,10.6,6.1838499334961226,3.6,3.2619012860600183,1,18,0,8,1
5,9.8,4.534313619501853,5.0,3.1622776601683795,4,15,0,9,2
5,7.2,7.166589146867567,4.8,1.6,1,19,3,7,1
15,9.666666666666666,5.2493385826745405,5.733333333333333,2.379542439676633,4,19,1,9,1
4,7.25,4.437059837324712,7.25,1.479019945774904,2,13,5,9,0
13,10.384615384615385,6.18358200321889,4.846153846153846,3.3246435053806627,1,18,0,9,1
10,9.8,5.741080037762929,3.1,2.808914381037628,3,19,0,8,1
7,10.142857142857142,5.329930887479323,2.5714285714285716,1.761261143705422,1,16,0,5,1
13,9.0,5.038314736557789,4.846153846153846,2.5674337335813284,2,19,0,9,1
3,9.333333333333334,3.858612300930075,4.333333333333333,3.39934634239519,4,13,1,9,2
3,9.0,4.96655480858378,3.6666666666666665,3.299831645537222,2,13,0,8,2
15,9.4,6.641285016219879,4.666666666666667,2.5991451586157237,1,19,0,9,1
7,10.142857142857142,4.703450752329808,5.571428571428571,2.5555062599997598,1,15,0,8,0
6,11.166666666666666,5.66911711723165,5.166666666666667,3.8477987935383986,3,19,1,9,1
5,8.4,4.409081537009721,4.4,3.0724582991474434,4,15,1,9,2
11,11.272727272727273,5.674358739755359,4.818181818181818,2.9485954073139733,3,19,0,9,1
9,13.666666666666666,5.2493385826745405,3.6666666666666665,3.3333333333333335,4,19,0,9,1
11,8.090909090909092,5.0892854553739655,4.636363636363637,3.2828127427759615,2,19,0,9,1
11,8.909090909090908,4.122103290456231,4.909090909090909,1.9750509984000393,4,16,1,8,0
13,11.846153846153847,4.9744911428383825,5.230769230769231,2.7218163096852512,5,19,0,9,0
9,9.88888888888889,4.331908597692872,5.333333333333333,2.3570226039551585,4,18,1,9,0
7,11.428571428571429,5.150787536377127,4.428571428571429,3.2007652146297256,4,19,0,9,1
6,6.333333333333333,4.955356249106169,5.333333333333333,1.8856180831641267,2,17,2,8,0
13,10.692307692307692,6.910244517377141,4.538461538461538,4.253783557753382,1,19,0,9,1
5,14.6,4.586937976471886,5.4,2.4166091947189146,6,19,1,8,0
15,8.733333333333333,4.493946545694058,5.133333333333334,2.5525586292102194,2,17,1,9,0
3,11.333333333333334,6.236095644623235,5.0,2.160246899469287,3,18,3,8,1
14,9.928571428571429,4.772903963510889,4.071428571428571,2.8148657850340046,2,16,0,9,0
4,10.0,3.5355339059327378,4.5,2.692582403567252,5,15,0,7,0
12,11.083333333333334,5.6929537344178565,4.75,2.553592241007427,2,19,1,9,1
4,5.75,4.763139720814412,4.5,1.118033988749895,1,11,3,6,0
13,10.153846153846153,5.73580057917146,2.8461538461538463,2.032283817480447,1,19,0,6,1
4,10.75,7.8859051477937525,2.75,2.384848003542364,1,19,0,6,1
14,9.785714285714286,5.045203824688659,2.4285714285714284,2.3211538298959886,2,18,0,6,1
9,7.222222222222222,3.735052514215914,3.2222222222222223,2.57240820062005,2,13,0,7,0
4,14.5,4.716990566028302,3.75,3.031088913245535,7,19,0,8,2
5,7.8,7.6262703859750465,5.0,2.1908902300206643,1,19,3,9,1
12,9.333333333333334,4.288226776756202,5.166666666666667,3.0230595245361753,3,17,0,9,2
11,9.363636363636363,4.995866059648759,4.0,2.76339711883103,1,17,0,8,0
10,12.1,5.243090691567332,4.7,2.9,2,19,0,9,1
9,10.88888888888889,4.55691036764664,3.0,2.4037008503093262,3,17,0,8,0
15,8.2,5.576139644353729,4.2,2.785677655436824,1,19,0,9,1
15,9.866666666666667,5.643481982684882,4.533333333333333,3.2013885876114583,2,19,0,9,1
4,7.25,5.402545696243577,3.0,1.224744871391589,1,14,2,5,1
14,10.142857142857142,5.383269623261935,4.428571428571429,2.896162133244756,3,19,0,9,1
4,11.0,6.324555320336759,6.25,1.299038105676658,3,19,5,8,1
4,8.75,4.602988159880492,2.25,0.82915619758885,2,15,1,3,0
6,13.333333333333334,3.72677996249965,3.8333333333333335,1.674979270186815,8,18,2,7,0
6,10.666666666666666,6.497862896539309,5.5,3.095695936834452,1,18,1,9,1
5,7.6,4.586937976471886,5.0,3.40587727318528,2,14,1,9,2
11,8.818181818181818,5.457574916292231,4.7272727272727275,2.2998382983042758,1,17,1,9,1
9,10.444444444444445,4.399775527382962,4.777777777777778,2.9731307022799225,3,15,0,9,0
3,11.0,3.7416573867739413,4.666666666666667,3.6817870057290873,6,15,0,9,2
11,11.818181818181818,4.8395751469840596,4.454545454545454,2.0610516452281153,2,19,1,8,0
13,9.692307692307692,5.311592769732944,4.615384615384615,2.7606705299886714,3,18,0,9,1
12,12.333333333333334,3.9228674319799395,4.333333333333333,2.3213980461973533,4,18,0,9,0
7,13.0,5.18238775634773,5.0,3.251373336211726,3,18,0,9,1
6,9.333333333333334,6.69991708074726,4.333333333333333,2.6874192494328497,1,18,1,9,1
11,8.818181818181818,5.6216817577237475,4.636363636363637,3.523240431832018,1,17,0,9,1
7,11.571428571428571,2.8713930346059686,5.428571428571429,2.2587697572631282,6,14,2,9,0
6,4.666666666666667,4.678556282539399,2.3333333333333335,2.6874192494328497,1,15,0,7,0
5,14.4,3.6110940170535577,4.8,1.32664991614216,10,19,3,7,0
6,11.5,4.7871355387816905,6.5,2.9297326385411577,5,19,2,9,0
13,11.846153846153847,3.48284043774516,4.769230769230769,2.939226642237354,4,17,0,9,0
9,7.111111111111111,6.4367770479823285,6.0,2.6666666666666665,1,19,0,9,1
11,7.545454545454546,6.4295289854861535,4.090909090909091,2.712078889122963,1,19,1,8,1
6,10.0,5.773502691896258,7.333333333333333,1.3743685418725535,3,18,5,9,1
12,11.666666666666666,5.647024782032472,5.833333333333333,2.6718699236469,2,19,0,9,1
13,11.692307692307692,6.156730093465766,4.3076923076923075,3.2906537901857598,1,18,0,9,1
13,11.307692307692308,5.88851052584758,4.615384615384615,2.8966415975019584,1,19,0,9,1
3,9.333333333333334,5.734883511361751,7.0,1.4142135623730951,2,16,6,9,1
12,11.583333333333334,5.007633062524539,5.25,2.48746859276655,2,18,1,9,1
3,8.333333333333334,3.858612300930075,2.3333333333333335,2.0548046676563256,3,12,0,5,0
15,9.2,4.982636517614612,4.666666666666667,2.5991451586157237,1,19,0,9,0
8,12.375,4.442338910979215,4.875,2.8912583765550943,3,17,1,9,0
9,6.666666666666667,4.570436400267363,5.888888888888889,3.4462360931712936,2,18,0,9,2
7,9.571428571428571,6.433331570970115,3.4285714285714284,2.0603150145508513,2,19,0,6,1
5,7.4,6.086049621881176,4.0,2.449489742783178,1,17,1,8,1
13,9.23076923076923,6.885367384800077,3.769230769230769,3.092269421883351,1,19,0,8,1
6,7.333333333333333,5.08811250749125,7.0,1.7320508075688772,2,18,5,9,1
4,8.5,1.5,5.5,2.598076211353316,7,11,3,9,0
8,8.125,5.441449714919729,3.75,2.6339134382131846,2,17,0,9,1
3,9.0,3.265986323710904,1.3333333333333333,0.4714045207910317,5,13,1,2,0
5,12.2,6.734983296193095,5.6,1.8547236990991407,1,19,2,7,1
12,11.666666666666666,5.374838498865699,4.333333333333333,2.5276251480171834,3,19,0,9,1
5,9.4,4.31740662898458,5.2,2.3151673805580453,4,15,2,8,0
13,10.923076923076923,5.1658871970402505,3.8461538461538463,3.61292878948227,1,18,0,9,1
3,7.333333333333333,4.9216076867444665,5.0,2.449489742783178,1,13,2,8,0
15,9.266666666666667,5.994071144797072,4.2,3.037542866638538,1,19,0,9,1
15,11.666666666666666,6.225396015962001,4.2,3.1240998703626617,2,19,0,9,1
15,10.6,5.41356321350981,4.8,2.785677655436824,2,19,0,9,1
9,10.11111111111111,5.445578113263488,3.7777777777777777,2.9731307022799225,1,17,0,8,1
13,11.76923076923077,4.153846153846154,4.615384615384615,2.527950265408459,5,18,1,9,0
15,10.2,5.957628163399704,5.066666666666666,2.434930982366623,1,19,0,9,1
7,10.857142857142858,5.48839220351387,4.285714285714286,3.4522988495984492,1,17,0,8,1
10,11.6,6.086049621881176,5.2,2.749545416973504,1,19,1,9,1
3,14.0,2.943920288775949,5.666666666666667,3.39934634239519,10,17,1,9,2
5,8.4,4.586937976471886,3.6,1.8547236990991407,3,15,2,7,0
6,9.666666666666666,3.1446603773522015,3.0,1.1547005383792515,4,14,1,4,0
8,9.25,4.322904116447646,2.75,1.5612494995995996,3,17,0,6,0
9,11.666666666666666,3.5276684147527875,3.6666666666666665,2.5385910352879693,5,17,1,8,0
13,10.615384615384615,5.399978084548998,3.5384615384615383,2.6491039011880866,1,19,0,9,1
11,10.636363636363637,5.278993142166536,4.2727272727272725,2.561636873382795,3,17,0,9,1
9,9.777777777777779,3.5520816362546177,4.333333333333333,3.231786571610886,4,16,0,8,2
10,10.8,5.6000000000000005,4.1,2.7367864366808017,3,19,0,9,1
3,10.666666666666666,6.342099196813483,2.3333333333333335,1.8856180831641267,2,17,1,5,1
12,9.833333333333334,5.4594464513864,5.75,2.419538523492996,1,19,1,9,1
13,8.384615384615385,4.76426540529293,4.0,3.012793235010175,2,17,0,9,2
6,11.5,6.525590650150631,3.6666666666666665,2.8674417556808756,1,19,0,8,1
12,9.333333333333334,4.422166387140534,4.583333333333333,2.3614378858841256,1,15,0,9,0
13,9.76923076923077,6.784074633953642,5.0,3.2105595007244934,1,19,0,9,1
3,14.333333333333334,2.494438257849294,5.666666666666667,1.699673171197595,11,17,4,8,0
5,7.0,6.099180272790763,3.2,3.6551333764994136,2,19,0,9,1
6,9.666666666666666,4.422166387140533,5.666666666666667,2.9249881291307074,1,15,1,9,0
15,10.866666666666667,5.66705880996091,5.133333333333334,2.4458581770458854,2,19,0,9,1
15,9.933333333333334,5.755770051773167,5.8,3.015515434106305,2,18,0,9,1
7,7.142857142857143,5.717856027482714,4.571428571428571,2.718042512920064,1,14,0,8,1
14,9.642857142857142,4.684429266305599,5.428571428571429,2.8464084064530395,2,19,0,9,0
14,9.0,6.152815847816579,6.0,2.878491668515698,1,19,0,9,1
4,8.0,6.2048368229954285,1.75,1.479019945774904,1,16,0,4,1
13,13.846153846153847,3.997040325158948,4.538461538461538,2.8179475513868004,6,18,0,9,0
4,10.75,6.139014578904337,4.25,2.8613807855648994,1,18,1,8,1
11,11.454545454545455,5.598110661214783,4.181818181818182,3.0396824540546343,1,19,0,9,1
15,12.2,5.516037224916694,3.3333333333333335,2.521022720158538,3,19,0,9,1
4,15.75,2.7726341266023544,3.25,1.6393596310755,13,19,2,6,0
4,16.0,4.123105625617661,3.25,3.344772040064913,9,19,1,9,2
7,12.0,4.342481186734475,4.0,3.4226138716316967,4,16,0,8,2
12,9.916666666666666,4.906769700005176,4.5,2.0207259421636903,2,18,2,8,0
7,9.857142857142858,6.010195419417895,5.142857142857143,1.456862718169367,2,19,3,7,1
15,9.733333333333333,5.813394495091105,4.533333333333333,3.4807406619217636,1,18,0,9,1
5,8.2,3.370459909270543,4.2,2.993325909419153,5,14,0,8,0
14,12.071428571428571,4.165578089092381,4.428571428571429,2.381904571504724,3,19,0,8,0
7,10.714285714285714,5.573259772323188,3.2857142857142856,2.602981022612657,2,18,0,8,1
15,10.933333333333334,4.7394326899136585,3.4,2.0591260281974,2,18,0,8,0
4,8.0,6.2048368229954285,3.5,1.5,1,18,1,5,1
13,13.461538461538462,3.5651169926942976,4.846153846153846,2.713106475161292,7,19,1,9,0
12,12.666666666666666,4.818944098266987,3.9166666666666665,1.70579079087156,4,19,0,6,0
6,12.666666666666666,1.3743685418725535,4.166666666666667,2.034425935955617,10,14,2,8,0
9,8.666666666666666,5.055250296034367,4.777777777777778,2.4393887111222385,2,15,1,8,1
15,8.333333333333334,4.541169697580374,5.466666666666667,2.5525586292102194,2,18,1,9,0
15,9.133333333333333,4.208985098043892,3.2,2.6127890589687235,1,19,0,9,0
14,9.571428571428571,6.332617216943286,4.142857142857143,3.1134992453861954,1,19,0,9,1
8,12.125,5.532573994082682,6.875,2.9341736485763756,3,19,1,9,1
14,8.071428571428571,5.378054424023161,4.0,3.0237157840738176,1,19,0,9,1
6,11.666666666666666,5.497474167490214,4.666666666666667,2.8087165910587863,2,18,0,9,1
5,10.6,5.607138307550474,0.4,0.48989794855663565,3,19,0,1,1
15,8.6,6.118823416311343,5.266666666666667,2.9992591677871983,1,19,0,9,1
4,8.75,3.766629793329841,3.25,1.479019945774904,5,15,1,5,0
5,8.4,6.151422599691879,5.6,2.4166091947189146,2,18,2,9,1
14,9.428571428571429,5.71607114964073,5.214285714285714,2.20967261403686,1,19,2,9,1
15,9.8,5.844655678480984,4.4,2.3607908279501033,2,19,0,8,1
3,10.666666666666666,4.988876515698588,3.3333333333333335,3.39934634239519,4,16,0,8,2
4,7.5,5.545268253204709,4.0,2.7386127875258306,3,17,1,8,1
9,13.555555555555555,4.297573245736381,4.111111111111111,2.5579698740491863,5,19,0,8,0
5,15.4,1.624807680927192,3.4,1.3564659966250536,13,17,2,5,0
4,8.25,5.3091901453988255,6.5,2.5,1,16,4,9,1
5,8.0,3.1622776601683795,5.4,2.5768197453450252,4,13,2,9,0
10,8.7,5.78013840664737,6.6,2.3323807579381204,2,19,1,9,1
13,12.076923076923077,4.066023165046926,4.153846153846154,2.5067954979692804,1,18,0,9,0
11,11.909090909090908,5.177829405781142,4.2727272727272725,2.8948515141983013,1,19,1,9,1
4,14.75,5.0682837331783235,5.5,2.0615528128088303,6,18,3,8,1
4,10.0,3.9370039370059056,4.5,3.3541019662496847,4,14,0,9,2
8,8.75,5.165994579942956,5.25,3.031088913245535,2,18,1,9,1
15,8.933333333333334,6.6278872115395036,5.2,2.83313724811677,1,18,0,9,1
8,8.5,4.873397172404482,4.875,2.2603926650031405,2,15,2,8,0
15,10.733333333333333,4.697043987682276,4.333333333333333,2.913569784454954,1,17,0,9,0
7,10.0,6.233549779791836,4.285714285714286,2.3733211036908783,1,18,1,8,1
11,10.545454545454545,5.246013835001276,2.4545454545454546,2.4629485789352845,3,19,0,8,1
8,8.25,6.139014578904337,2.25,2.1065374432940898,1,19,0,7,1
12,9.25,6.179603547154137,6.833333333333333,2.266911751455907,2,18,2,9,1
5,8.8,2.9257477676655586,6.2,2.9257477676655586,4,13,1,9,0
13,10.0,5.0076863996183985,4.461538461538462,1.9851519847021446,2,19,2,9,1
6,8.333333333333334,4.853406592853679,6.166666666666667,2.852873794770615,1,14,1,9,0
15,9.0,6.1752192943516855,4.6,2.6532998322843198,1,19,0,9,1
10,10.9,5.539855593785816,5.8,2.227105745132009,1,18,2,8,1
12,10.166666666666666,6.986097305044895,4.833333333333333,2.9953667926019047,1,19,1,9,1
8,8.875,5.8829733128750465,4.625,3.0388114452858046,2,19,1,9,1
15,12.133333333333333,4.1931160516043695,4.266666666666667,3.1084115271666044,5,19,0,9,2
12,9.416666666666666,5.514501085521901,4.833333333333333,2.266911751455907,2,19,0,8,1
15,10.266666666666667,4.753478258660237,6.666666666666667,2.6749870196985173,1,19,2,9,0
4,12.0,7.314369419163897,5.25,3.2691742076555053,2,19,2,9,1
4,9.75,4.380353866983808,4.25,2.48746859276655,4,16,2,8,0
12,9.75,6.246665777303388,4.75,3.112474899497183,1,19,0,9,1
8,8.75,5.2855936279664935,4.125,2.521780125229002,2,16,0,8,1
6,7.166666666666667,3.7601713908928263,4.0,2.581988897471611,3,13,1,9,0
12,8.333333333333334,5.720334100576838,4.75,2.7118566825454966,1,19,1,9,1
8,9.625,6.283659363778403,5.375,2.9973947020704497,1,19,1,9,1
12,10.083333333333334,6.184096987883967,4.916666666666667,2.8418988174966553,1,19,0,9,1
5,11.8,3.655133376499413,5.4,2.9393876913398134,6,15,0,8,0
5,9.2,5.946427498927402,6.2,2.7129319932501073,1,19,2,9,1
14,7.642857142857143,4.2360214294807825,5.428571428571429,2.060315014550851,1,14,2,9,0
13,8.538461538461538,4.533896008705039,4.0,2.7456258919345764,1,18,1,9,0
6,6.833333333333333,6.148622248565573,3.5,2.140872096444188,1,18,0,7,1
15,8.133333333333333,5.264556539306569,4.533333333333333,2.8720878971384023,1,18,0,9,1
5,9.8,5.455272678794342,5.0,2.280350850198276,3,17,2,8,1
12,9.333333333333334,4.478342947514801,4.333333333333333,3.0641293851417055,1,18,0,9,2
6,10.333333333333334,4.459696053419884,5.166666666666667,2.852873794770615,5,16,1,9,0
7,9.571428571428571,5.948760803902005,2.4285714285714284,0.9035079029052513,1,17,1,4,1
8,11.625,6.263734908183775,2.25,1.3919410907075054,1,19,0,4,1
7,13.571428571428571,3.0639443699324596,5.285714285714286,3.010186786529354,8,18,0,8,2
9,8.333333333333334,4.422166387140534,4.666666666666667,2.0,1,16,2,8,0
12,12.25,4.284176311342318,4.666666666666667,2.094967514996089,3,18,1,7,0
12,7.25,5.246030245179047,4.75,3.2177890960513036,1,17,0,9,1
7,13.142857142857142,4.290473547908916,5.571428571428571,2.9692299558323607,7,19,0,9,0
9,9.444444444444445,3.0225490019412096,4.444444444444445,3.130889511912305,5,15,1,9,2
4,11.25,5.7608593109014565,5.0,2.449489742783178,2,17,1,7,1
7,11.857142857142858,4.940461847368738,4.714285714285714,2.249716535431946,2,18,1,8,0
11,11.363636363636363,4.94097390607316,4.636363636363637,3.053246477044848,2,18,0,9,2
3,4.666666666666667,2.6246692913372702,5.0,1.4142135623730951,1,7,4,7,0
5,7.4,5.0039984012787215,5.0,2.756809750418044,1,15,2,9,1
4,9.25,2.8613807855648994,4.75,3.2691742076555053,6,13,0,9,2
6,12.833333333333334,3.3870669054835956,5.833333333333333,2.4094720491334933,9,19,2,9,0
8,9.875,4.910129835350589,4.75,2.7271780286589284,2,19,0,8,0
3,9.0,4.96655480858378,6.333333333333333,0.9428090415820634,5,16,5,7,0
3,8.0,3.559026084010437,2.6666666666666665,1.247219128924647,5,13,1,4,0
13,12.153846153846153,5.216042617896826,4.461538461538462,2.6779838746968014,2,19,0,9,1
4,11.0,5.196152422706632,4.5,1.118033988749895,6,18,3,6,1
6,6.5,4.536885862938733,4.833333333333333,3.3374973990834644,2,16,0,9,2
6,14.333333333333334,1.5986105077709065,4.5,3.1490739379485304,12,17,0,9,2
12,12.166666666666666,4.524623986832743,4.166666666666667,2.9107081994288304,2,19,1,9,0
9,9.0,4.371625682868,3.5555555555555554,2.0608041101101566,2,16,0,7,0
5,5.2,3.6551333764994136,6.2,1.7204650534085253,2,11,4,9,0
11,9.272727272727273,4.002065582373661,4.636363636363637,2.8049542946439114,3,16,0,9,0
4,10.75,5.018714974971183,5.0,3.391164991562634,3,17,0,9,1
4,12.5,5.024937810560445,4.75,3.031088913245535,7,18,1,9,1
4,7.0,5.338539126015656,3.75,3.2691742076555053,2,16,0,7,1
8,8.875,6.734936896512097,5.75,3.6314597615834874,1,19,0,9,1
9,6.777777777777778,5.328701692569688,5.222222222222222,2.3465235646603197,1,15,1,9,1
4,7.5,5.722761571129799,4.75,2.5860201081971503,1,15,1,8,1
7,9.0,4.840306956027833,4.142857142857143,2.996596709057576,2,16,1,9,0
4,6.25,5.673402858955108,5.0,2.1213203435596424,2,16,2,7,1
